Iteration,list_iterations,Iteration,Swap Class Random,Swap Class Capacity,Swap Student Gaphour,Swap Student Doublehour,list_duration_since_innit
14,4,137,6,6,10,5,167.6
14,5,132,1,5,1,1,183.57
14,6,123,1,5,7,9,198.9
14,7,119,0,4,2,3,213.83
14,8,117,1,0,1,2,228.65
14,9,107,10,0,2,3,243.14
14,10,104,0,3,0,2,256.58
14,11,103,0,1,0,1,269.58
14,12,101,0,0,0,2,282.55
14,13,99,1,0,0,2,295.4
14,14,98,1,1,0,0,308.11
14,15,92,6,2,0,0,320.79
14,16,91,1,0,0,0,333.21
14,17,88,1,3,1,0,345.27
14,18,86,2,0,2,0,357.0
14,19,85,1,0,1,0,368.62
14,20,84,1,0,0,0,380.18
14,21,84,0,0,0,0,391.55
14,22,83,0,0,1,0,403.1
14,23,83,0,0,0,0,414.71
14,24,82,1,0,0,0,426.06
14,25,81,1,0,0,0,437.31
14,26,80,1,0,0,0,448.38
14,27,80,0,0,0,0,459.47
14,28,80,0,0,0,0,470.56
14,29,80,0,0,0,0,481.65
14,30,80,0,0,0,0,492.67
14,31,80,0,0,0,0,503.77
14,32,80,0,0,0,0,514.94
14,33,80,0,0,0,0,526.09
14,34,79,0,0,0,1,537.24
14,35,77,2,0,0,0,548.36
14,36,76,0,0,1,1,559.17
14,37,76,0,0,0,0,569.87
14,38,76,0,0,0,0,580.73
14,39,75,0,0,0,1,591.86
14,40,75,0,0,0,0,602.63
14,41,72,3,0,0,0,613.25
14,42,72,0,0,0,0,623.67
14,43,71,1,0,0,0,634.1
14,44,71,0,0,0,0,644.52
14,45,71,0,0,0,0,654.82
14,46,70,1,0,0,0,665.14
14,47,70,0,0,0,0,675.39
14,48,70,0,0,0,0,685.71
14,49,70,0,0,0,0,695.93
14,50,69,0,0,0,1,706.17
14,51,69,0,0,0,0,716.3
14,52,69,0,0,0,0,726.45
14,53,69,0,0,0,0,736.59
14,54,69,0,0,0,0,746.68
14,55,69,0,0,0,0,756.8
14,56,69,0,0,0,0,767.27
14,57,69,0,0,0,0,777.32
14,58,69,0,0,0,0,787.55
14,59,69,0,0,0,0,797.82
14,60,68,1,0,0,0,807.89
14,61,68,0,0,0,0,817.96
14,62,68,0,0,0,0,827.96
14,63,68,0,0,0,0,838.02
14,64,68,0,0,0,0,848.27
14,65,68,0,0,0,0,858.39
14,66,68,0,0,0,0,868.48
14,67,68,0,0,0,0,878.5
14,68,68,0,0,0,0,888.61
14,69,68,0,0,0,0,898.68
14,70,68,0,0,0,0,908.68
14,71,68,0,0,0,0,918.77
14,72,68,0,0,0,0,928.78
14,73,68,0,0,0,0,938.91
14,74,68,0,0,0,0,949.33
14,75,68,0,0,0,0,959.4
14,76,68,0,0,0,0,969.53
14,77,68,0,0,0,0,979.69
14,78,68,0,0,0,0,989.7
14,79,68,0,0,0,0,999.74
14,80,68,0,0,0,0,1009.86
14,81,68,0,0,0,0,1019.96
14,82,68,0,0,0,0,1030.02
14,83,68,0,0,0,0,1040.11
14,84,67,0,0,0,1,1050.17
14,85,67,0,0,0,0,1060.15
14,86,67,0,0,0,0,1070.18
14,87,67,0,0,0,0,1080.19
14,88,67,0,0,0,0,1090.21
14,89,67,0,0,0,0,1100.2
14,90,67,0,0,0,0,1110.21
14,91,67,0,0,0,0,1120.2
14,92,67,0,0,0,0,1130.5
14,93,67,0,0,0,0,1140.49
14,94,67,0,0,0,0,1150.6
14,95,67,0,0,0,0,1160.66
14,96,67,0,0,0,0,1170.6
14,97,67,0,0,0,0,1180.55
14,98,66,0,0,0,1,1190.79
14,99,66,0,0,0,0,1200.64
14,100,66,0,0,0,0,1210.55
14,101,66,0,0,0,0,1220.41
14,102,66,0,0,0,0,1230.46
14,103,66,0,0,0,0,1240.67
14,104,66,0,0,0,0,1250.53
14,105,66,0,0,0,0,1260.39
14,106,66,0,0,0,0,1270.38
14,107,66,0,0,0,0,1280.27
14,108,66,0,0,0,0,1290.13
14,109,66,0,0,0,0,1300.06
14,110,66,0,0,0,0,1310.35
14,111,66,0,0,0,0,1320.31
14,112,66,0,0,0,0,1330.18
14,113,66,0,0,0,0,1340.12
14,114,66,0,0,0,0,1349.96
14,115,66,0,0,0,0,1359.87
14,116,66,0,0,0,0,1369.79
14,117,66,0,0,0,0,1379.69
14,118,66,0,0,0,0,1389.53
14,119,66,0,0,0,0,1399.52
14,120,66,0,0,0,0,1409.46
14,121,66,0,0,0,0,1419.44
14,122,66,0,0,0,0,1429.31
14,123,66,0,0,0,0,1439.19
14,124,66,0,0,0,0,1449.16
14,125,66,0,0,0,0,1459.09
14,126,66,0,0,0,0,1469.02
14,127,66,0,0,0,0,1478.95
14,128,66,0,0,0,0,1488.94
15,0,1230,0,0,0,0,0
15,1,172,1008,1058,1022,1057,106.26
15,2,161,7,9,8,11,125.18
15,3,156,2,2,5,4,143.13
15,4,143,13,1,7,1,160.64
15,5,139,1,2,2,4,176.98
15,6,136,0,3,2,0,193.17
15,7,132,2,1,2,4,209.02
15,8,127,5,0,5,3,224.3
15,9,124,3,2,2,2,239.27
15,10,122,1,2,0,2,254.69
15,11,116,0,0,1,6,270.67
15,12,114,1,1,0,2,284.9
15,13,111,3,0,1,1,299.07
15,14,110,0,1,0,0,313.05
15,15,108,0,2,1,0,326.78
15,16,107,0,0,1,1,340.42
15,17,106,0,1,0,1,354.04
15,18,105,0,1,0,0,367.81
15,19,105,0,0,0,0,381.1
15,20,105,0,0,0,0,394.48
15,21,105,0,0,0,0,408.01
15,22,105,0,0,0,0,421.33
15,23,105,0,0,0,0,434.74
15,24,105,0,0,0,0,448.08
15,25,105,0,0,0,0,461.36
15,26,103,0,0,0,2,474.58
15,27,102,0,0,0,1,487.76
15,28,101,0,0,0,1,500.87
15,29,100,0,1,0,1,513.81
15,30,98,0,0,0,2,526.75
15,31,98,0,0,0,0,539.31
15,32,96,0,2,0,0,552.36
15,33,96,0,0,0,0,565.14
15,34,95,0,0,0,1,577.58
15,35,95,0,0,0,0,589.95
15,36,95,0,0,0,0,602.38
15,37,95,0,0,0,0,614.89
15,38,95,0,0,0,0,627.44
15,39,94,0,0,0,1,639.95
15,40,94,0,0,0,0,652.65
15,41,94,0,0,0,0,665.08
15,42,94,0,0,0,0,677.53
15,43,94,0,0,0,0,689.88
15,44,94,0,0,0,0,702.13
15,45,94,0,0,0,0,714.6
15,46,94,0,0,0,0,727.32
15,47,93,0,1,0,0,739.65
15,48,93,0,0,0,0,752.21
15,49,93,0,0,0,0,764.5
15,50,93,0,0,0,0,776.78
15,51,93,0,0,0,0,788.98
15,52,93,0,0,0,0,801.26
15,53,93,0,0,0,0,813.6
15,54,93,0,0,0,0,825.97
15,55,92,1,0,0,0,838.37
15,56,92,0,0,0,0,850.64
15,57,91,0,0,0,1,863.08
15,58,91,0,0,0,0,875.2
15,59,91,0,0,0,0,887.37
15,60,91,0,0,0,0,899.51
15,61,91,0,0,0,0,912.12
15,62,91,0,0,0,0,924.38
15,63,91,0,0,0,0,936.47
15,64,91,0,0,0,0,948.46
15,65,91,0,0,0,0,960.57
15,66,91,0,0,0,0,972.69
15,67,91,0,0,0,0,984.86
15,68,91,0,0,0,0,996.99
15,69,91,0,0,0,0,1009.11
15,70,91,0,0,0,0,1021.21
15,71,91,0,0,0,0,1033.33
15,72,91,0,0,0,0,1045.44
15,73,91,0,0,0,0,1057.53
15,74,91,0,0,0,0,1069.65
15,75,91,0,0,0,0,1081.91
15,76,91,0,0,0,0,1094.4
15,77,90,1,0,0,0,1106.5
15,78,89,0,0,0,1,1118.45
15,79,89,0,0,0,0,1130.42
15,80,89,0,0,0,0,1142.44
15,81,89,0,0,0,0,1154.56
15,82,89,0,0,0,0,1166.6
15,83,89,0,0,0,0,1178.6
15,84,87,2,0,0,0,1190.51
15,85,84,0,3,0,0,1202.32
15,86,82,0,0,0,2,1213.9
15,87,82,0,0,0,0,1225.33
15,88,82,0,0,0,0,1236.66
15,89,82,0,0,0,0,1247.84
15,90,82,0,0,0,0,1259.25
15,91,82,0,0,0,0,1270.89
15,92,82,0,0,0,0,1282.26
15,93,82,0,0,0,0,1293.64
15,94,82,0,0,0,0,1305.03
15,95,82,0,0,0,0,1316.41
15,96,82,0,0,0,0,1327.72
15,97,82,0,0,0,0,1339.02
15,98,82,0,0,0,0,1350.43
15,99,82,0,0,0,0,1361.75
15,100,82,0,0,0,0,1373.09
15,101,82,0,0,0,0,1384.54
15,102,82,0,0,0,0,1396.01
15,103,82,0,0,0,0,1407.41
15,104,82,0,0,0,0,1418.78
15,105,82,0,0,0,0,1430.12
15,106,82,0,0,0,0,1441.47
15,107,82,0,0,0,0,1453.26
15,108,82,0,0,0,0,1464.88
15,109,82,0,0,0,0,1476.21
15,110,82,0,0,0,0,1487.58
15,111,82,0,0,0,0,1498.87
15,112,82,0,0,0,0,1510.62
15,113,82,0,0,0,0,1522.06
15,114,82,0,0,0,0,1533.32
15,115,82,0,0,0,0,1544.63
15,116,82,0,0,0,0,1556.32
16,0,1280,0,0,0,0,0
16,1,159,1116,1121,1096,1110,110.52
16,2,148,7,9,3,11,128.19
16,3,141,4,4,1,7,145.0
16,4,134,7,1,2,2,161.05
16,5,130,0,4,3,2,176.72
16,6,125,1,1,5,2,191.94
16,7,122,3,2,3,0,206.96
16,8,117,5,1,3,4,221.74
16,9,112,5,0,2,5,236.01
16,10,106,0,3,6,2,249.9
16,11,103,1,0,1,3,263.61
16,12,102,0,1,0,0,276.78
16,13,100,0,1,0,2,289.72
16,14,99,0,0,0,1,302.63
16,15,97,0,0,2,1,315.29
16,16,97,0,0,0,0,327.85
16,17,96,0,1,0,0,340.42
16,18,95,1,0,0,0,353.0
16,19,95,0,0,0,0,365.58
16,20,95,0,0,0,0,378.06
16,21,94,0,0,0,1,390.5
16,22,94,0,0,0,0,402.78
16,23,94,0,0,0,0,415.13
16,24,93,0,0,0,1,427.47
16,25,93,0,0,0,0,439.91
16,26,93,0,0,0,0,452.23
16,27,93,0,0,0,0,464.52
16,28,91,0,0,0,2,476.87
16,29,91,0,0,0,0,488.94
16,30,88,0,3,0,0,501.66
16,31,87,0,0,1,0,514.47
16,32,87,0,0,0,0,526.24
16,33,87,0,0,0,0,537.98
16,34,87,0,0,0,0,549.7
16,35,87,0,0,0,0,561.51
16,36,87,0,0,0,0,573.23
16,37,87,0,0,0,0,585.04
16,38,87,0,0,0,0,596.87
16,39,87,0,0,0,0,608.59
16,40,84,3,1,0,0,620.7
16,41,84,0,0,0,0,632.21
16,42,84,0,0,0,0,643.82
16,43,84,0,0,0,0,655.32
16,44,84,0,0,0,0,666.89
16,45,84,0,0,0,0,678.51
16,46,84,0,0,0,0,690.1
16,47,84,0,0,0,0,701.81
16,48,84,0,0,0,0,713.38
16,49,84,0,0,0,0,725.03
16,50,84,0,0,0,0,736.53
16,51,84,0,0,0,0,748.21
16,52,84,0,0,0,0,759.69
16,53,84,0,0,0,0,771.23
16,54,84,0,0,0,0,782.85
16,55,84,0,0,0,0,794.34
16,56,84,0,0,0,0,806.42
16,57,84,0,0,0,0,818.03
16,58,84,0,0,0,0,829.55
16,59,84,0,0,0,0,841.08
16,60,84,0,0,0,0,852.64
16,61,84,0,0,0,0,864.12
16,62,84,0,0,0,0,875.7
16,63,84,0,0,0,0,887.17
16,64,84,0,0,0,0,899.01
16,65,84,0,0,0,0,910.71
16,66,84,0,0,0,0,922.28
16,67,84,0,0,0,0,933.84
16,68,84,0,0,0,0,945.36
16,69,84,0,0,0,0,956.88
16,70,84,0,0,0,0,968.56
17,0,1537,0,0,0,0,0
17,1,145,1362,1369,1392,1368,132.45
17,2,140,2,5,5,4,149.04
17,3,129,1,6,11,1,165.0
17,4,125,2,2,1,4,180.32
17,5,122,1,0,3,1,195.43
17,6,119,0,0,1,3,210.15
17,7,117,1,0,0,2,224.8
17,8,115,1,2,0,0,239.21
17,9,114,1,1,0,0,253.46
17,10,113,1,1,0,1,267.68
17,11,112,0,0,1,0,281.64
17,12,108,1,4,0,2,295.59
17,13,106,0,0,0,2,309.25
17,14,104,0,2,0,0,322.68
17,15,104,0,0,0,0,335.94
17,16,104,0,0,0,0,349.26
17,17,103,1,1,0,0,362.58
17,18,103,0,0,0,0,376.08
17,19,102,0,1,0,0,389.31
17,20,101,0,0,1,0,402.42
17,21,100,1,1,1,0,415.44
17,22,98,0,2,0,0,428.58
17,23,98,0,0,0,0,441.59
17,24,97,0,0,1,0,454.36
17,25,97,0,0,0,0,467.07
17,26,97,0,0,0,0,479.8
17,27,97,0,0,0,0,492.45
17,28,97,0,0,0,0,505.17
17,29,96,0,1,0,0,517.78
17,30,96,0,0,0,0,530.48
17,31,95,0,1,0,0,543.05
17,32,95,0,0,0,0,555.89
17,33,94,1,0,0,0,568.38
17,34,93,1,0,0,0,580.84
17,35,93,0,0,0,0,593.07
17,36,92,0,1,0,0,605.33
17,37,90,2,0,0,0,617.54
17,38,90,0,0,0,0,629.61
17,39,90,0,0,0,0,641.78
17,40,89,0,1,0,0,653.82
17,41,89,0,0,0,0,665.81
17,42,87,0,2,0,0,677.87
17,43,86,0,1,1,0,689.64
17,44,85,0,1,1,0,701.32
17,45,84,0,0,1,0,713.05
17,46,82,2,1,1,0,724.79
17,47,80,2,0,1,0,736.74
17,48,80,0,0,0,0,748.09
17,49,79,0,1,0,0,759.35
17,50,78,1,0,0,0,770.54
17,51,78,0,0,0,0,781.53
17,52,78,0,0,0,0,792.66
17,53,78,0,0,0,0,803.86
17,54,78,0,0,0,0,815.13
17,55,78,0,0,0,0,826.18
17,56,78,0,0,0,0,837.52
17,57,78,0,0,0,0,848.58
17,58,78,0,0,0,0,859.7
17,59,78,0,0,0,0,870.64
17,60,78,0,0,0,0,881.73
17,61,78,0,0,0,0,892.82
17,62,78,0,0,0,0,903.99
17,63,78,0,0,0,0,914.95
17,64,78,0,0,0,0,926.52
17,65,78,0,0,0,0,937.57
17,66,78,0,0,0,0,948.64
17,67,78,0,0,0,0,959.73
17,68,78,0,0,0,0,970.97
17,69,78,0,0,0,0,982.04
17,70,78,0,0,0,0,993.0
17,71,78,0,0,0,0,1004.04
17,72,78,0,0,0,0,1015.14
17,73,78,0,0,0,0,1026.24
17,74,78,0,0,0,0,1037.51
17,75,78,0,0,0,0,1048.61
17,76,78,0,0,0,0,1059.93
17,77,78,0,0,0,0,1071.04
17,78,78,0,0,0,0,1082.12
17,79,78,0,0,0,0,1093.16
17,80,78,0,0,0,0,1104.51
18,0,1172,0,0,0,0,0
18,1,143,977,992,979,1029,101.46
18,2,138,4,3,5,2,117.84
18,3,135,0,0,3,1,133.69
18,4,132,3,0,1,2,149.4
18,5,129,3,0,0,2,164.77
18,6,126,1,1,2,3,180.27
18,7,126,0,0,0,0,195.17
18,8,119,3,1,1,7,209.93
18,9,116,0,0,0,3,224.78
18,10,113,0,0,2,3,240.3
18,11,109,1,4,3,0,254.29
18,12,107,0,0,2,1,267.83
18,13,106,0,0,1,1,281.24
18,14,105,1,0,1,0,294.8
18,15,103,0,0,0,2,307.93
18,16,103,0,0,0,0,321.12
18,17,103,0,0,0,0,334.25
18,18,102,0,1,0,0,347.54
18,19,100,0,0,2,0,360.89
18,20,99,0,0,0,1,373.67
18,21,98,0,0,1,1,386.37
18,22,97,1,0,0,0,399.0
18,23,97,0,0,0,0,411.67
18,24,97,0,0,0,0,424.17
18,25,97,0,0,0,0,436.71
18,26,96,0,0,0,1,449.28
18,27,95,1,0,0,0,461.82
18,28,94,0,0,0,1,474.16
18,29,94,0,0,0,0,486.44
18,30,93,0,1,0,0,498.75
18,31,92,0,0,0,1,511.0
18,32,92,0,0,0,0,523.2
18,33,90,0,0,0,2,535.57
18,34,90,0,0,0,0,547.82
18,35,90,0,0,0,0,559.91
18,36,90,0,0,0,0,571.84
18,37,90,0,0,0,0,583.69
18,38,90,0,0,0,0,595.6
18,39,90,0,0,0,0,607.52
18,40,90,0,0,0,0,619.56
18,41,90,0,0,0,0,631.57
18,42,90,0,0,0,0,643.97
18,43,90,0,0,0,0,655.98
18,44,90,0,0,0,0,667.81
18,45,90,0,0,0,0,679.73
18,46,90,0,0,0,0,691.7
18,47,90,0,0,0,0,703.74
18,48,90,0,0,0,0,715.77
18,49,90,0,0,0,0,728.15
18,50,90,0,0,0,0,740.14
18,51,90,0,0,0,0,752.03
18,52,90,0,0,0,0,764.14
18,53,90,0,0,0,0,776.41
18,54,90,0,0,0,0,788.31
18,55,90,0,0,0,0,800.34
18,56,90,0,0,0,0,812.24
18,57,90,0,0,0,0,824.37
18,58,90,0,0,0,0,836.46
18,59,90,0,0,0,0,848.43
18,60,90,0,0,0,0,860.56
18,61,90,0,0,0,0,872.75
18,62,90,0,0,0,0,884.72
18,63,90,0,0,0,0,896.75
19,0,1326,0,0,0,0,0
19,1,186,1135,1129,1140,1122,114.74
19,2,176,3,7,10,6,134.69
19,3,158,6,1,18,5,153.78
19,4,150,1,8,0,1,171.1
19,5,148,2,2,2,2,188.18
19,6,144,0,4,0,4,204.74
19,7,143,1,0,0,1,221.01
19,8,136,5,1,1,7,237.56
19,9,134,2,0,2,2,253.19
19,10,133,0,0,1,1,268.69
19,11,132,1,0,1,1,284.06
19,12,129,0,3,0,1,299.41
19,13,128,1,0,1,1,314.46
19,14,127,1,0,0,1,329.46
19,15,126,1,1,1,0,344.34
19,16,126,0,0,0,0,359.09
19,17,122,0,0,0,4,374.27
19,18,118,1,0,3,4,388.83
19,19,115,0,0,0,3,403.18
19,20,114,0,0,1,1,417.18
19,21,113,0,0,0,1,431.21
19,22,112,0,0,1,1,445.04
19,23,112,0,0,0,0,458.96
19,24,110,1,0,0,2,472.82
19,25,110,0,0,0,0,486.48
19,26,109,0,0,1,0,500.16
19,27,109,0,0,0,0,513.71
19,28,108,0,0,1,0,527.43
19,29,108,0,0,0,0,541.08
19,30,108,0,0,0,0,554.91
19,31,108,0,0,0,0,568.41
19,32,108,0,0,0,0,581.88
19,33,108,0,0,0,0,595.35
19,34,108,0,0,0,0,608.83
19,35,108,0,0,0,0,622.2
19,36,108,0,0,0,0,636.0
19,37,107,0,1,0,0,649.69
19,38,107,0,0,0,0,663.22
19,39,107,0,0,0,0,676.64
19,40,107,0,0,0,0,690.07
19,41,107,0,0,0,0,704.31
19,42,106,1,0,0,0,717.77
19,43,106,0,0,0,0,731.34
19,44,106,0,0,0,0,744.71
19,45,106,0,0,0,0,758.03
19,46,106,0,0,0,0,771.36
19,47,106,0,0,0,0,784.56
19,48,106,0,0,0,0,797.81
19,49,106,0,0,0,0,811.2
19,50,105,0,0,0,1,824.51
19,51,105,0,0,0,0,837.85
19,52,105,0,0,0,0,851.07
19,53,105,0,0,0,0,864.29
19,54,105,0,0,0,0,877.46
19,55,105,0,0,0,0,890.84
19,56,105,0,0,0,0,904.14
19,57,105,0,0,0,0,917.71
19,58,105,0,0,0,0,930.97
19,59,105,0,0,0,0,944.19
19,60,105,0,0,0,0,957.45
19,61,105,0,0,0,0,970.62
19,62,105,0,0,0,0,983.89
19,63,105,0,0,0,0,997.15
19,64,105,0,0,0,0,1010.33
19,65,105,0,0,0,0,1023.56
19,66,105,0,0,0,0,1036.72
19,67,105,0,0,0,0,1049.91
19,68,105,0,0,0,0,1063.12
19,69,105,0,0,0,0,1076.34
19,70,105,0,0,0,0,1089.91
19,71,105,0,0,0,0,1103.51
19,72,105,0,0,0,0,1116.75
19,73,105,0,0,0,0,1131.52
19,74,105,0,0,0,0,1145.58
19,75,105,0,0,0,0,1158.96
19,76,105,0,0,0,0,1172.25
19,77,105,0,0,0,0,1185.39
19,78,105,0,0,0,0,1198.69
19,79,105,0,0,0,0,1211.98
19,80,105,0,0,0,0,1225.3
20,0,1194,0,0,0,0,0
20,1,190,941,986,1004,988,103.88
20,2,181,5,8,9,7,124.11
20,3,168,8,6,10,13,143.64
20,4,159,6,4,3,9,162.02
20,5,152,1,6,7,5,179.76
20,6,149,2,1,3,2,196.91
20,7,138,1,3,11,4,214.09
20,8,132,6,5,2,3,230.28
20,9,128,1,3,4,3,245.67
20,10,124,2,0,3,4,260.83
20,11,118,3,0,4,6,275.84
20,12,114,0,4,4,4,290.28
20,13,110,0,1,4,4,304.23
20,14,109,0,0,1,1,317.86
20,15,106,2,0,0,3,332.0
20,16,102,1,0,0,4,345.29
20,17,102,0,0,0,0,358.32
20,18,98,1,4,2,0,371.42
20,19,97,1,1,0,0,384.18
20,20,97,0,0,0,0,396.83
20,21,97,0,0,0,0,409.7
20,22,88,9,1,0,0,422.32
20,23,87,1,0,0,0,434.16
20,24,85,2,0,0,0,446.07
20,25,82,0,3,0,1,457.67
20,26,81,0,1,1,1,468.99
20,27,81,0,0,0,0,480.24
20,28,80,0,0,0,1,491.55
20,29,80,0,0,0,0,502.81
20,30,80,0,0,0,0,514.07
20,31,79,0,0,0,1,525.11
20,32,79,0,0,0,0,536.3
20,33,79,0,0,0,0,547.51
20,34,78,0,0,0,1,558.61
20,35,78,0,0,0,0,569.68
20,36,77,1,0,0,0,580.63
20,37,75,2,0,0,1,591.92
20,38,74,1,0,0,1,602.69
20,39,73,0,0,0,1,613.41
20,40,71,2,0,0,1,624.12
20,41,70,0,0,0,1,634.55
20,42,70,0,0,0,0,644.89
20,43,70,0,0,0,0,655.23
20,44,70,0,0,0,0,665.59
20,45,69,1,0,0,0,675.94
20,46,68,1,0,0,0,686.15
20,47,68,0,0,0,0,696.36
20,48,68,0,0,0,0,706.56
20,49,68,0,0,0,0,716.77
20,50,68,0,0,0,0,727.02
20,51,68,0,0,0,0,737.24
20,52,67,1,0,0,0,747.33
20,53,67,0,0,0,0,757.4
20,54,67,0,0,0,0,767.48
20,55,66,1,0,0,0,777.97
20,56,66,0,0,0,0,787.99
20,57,66,0,0,0,0,797.99
20,58,66,0,0,0,0,808.14
20,59,66,0,0,0,0,818.25
20,60,66,0,0,0,0,828.3
20,61,65,1,0,0,0,838.29
20,62,64,0,0,0,1,848.23
20,63,63,1,0,0,0,858.03
20,64,63,0,0,0,0,867.73
20,65,63,0,0,0,0,877.45
20,66,63,0,0,0,0,887.15
20,67,63,0,0,0,0,896.78
20,68,63,0,0,0,0,906.55
20,69,63,0,0,0,0,916.41
20,70,63,0,0,0,0,926.16
20,71,63,0,0,0,0,935.81
20,72,63,0,0,0,0,945.56
20,73,63,0,0,0,0,955.61
20,74,63,0,0,0,0,965.38
20,75,62,0,0,0,1,975.1
20,76,62,0,0,0,0,984.74
20,77,61,1,0,0,0,994.44
20,78,61,0,0,0,0,1003.84
20,79,61,0,0,0,0,1013.32
20,80,61,0,0,0,0,1022.81
20,81,61,0,0,0,0,1032.38
20,82,61,0,0,0,0,1042.0
20,83,61,0,0,0,0,1051.56
20,84,61,0,0,0,0,1061.16
20,85,61,0,0,0,0,1070.63
20,86,61,0,0,0,0,1080.28
20,87,61,0,0,0,0,1090.14
20,88,61,0,0,0,0,1099.73
20,89,61,0,0,0,0,1109.46
20,90,61,0,0,0,0,1119.06
20,91,61,0,0,0,0,1128.56
20,92,61,0,0,0,0,1138.47
20,93,61,0,0,0,0,1148.01
20,94,61,0,0,0,0,1157.59
20,95,61,0,0,0,0,1167.22
20,96,61,0,0,0,0,1176.8
20,97,61,0,0,0,0,1186.46
20,98,61,0,0,0,0,1196.23
20,99,61,0,0,0,0,1205.75
20,100,61,0,0,0,0,1215.31
20,101,61,0,0,0,0,1225.2
20,102,61,0,0,0,0,1234.99
20,103,61,0,0,0,0,1244.48
20,104,61,0,0,0,0,1254.07
20,105,61,0,0,0,0,1263.79
20,106,61,0,0,0,0,1273.39
20,107,61,0,0,0,0,1282.93
21,0,1464,0,0,0,0,0
21,1,164,1288,1300,1288,1276,126.81
21,2,160,1,4,3,0,145.0
21,3,142,12,18,2,6,162.59
21,4,136,0,6,5,1,178.79
21,5,126,10,2,2,1,194.58
21,6,116,4,3,10,0,209.38
21,7,109,7,3,1,5,223.98
21,8,106,0,0,2,3,237.56
21,9,102,0,0,0,4,250.92
21,10,101,0,0,1,1,263.97
21,11,101,0,0,0,0,276.86
21,12,99,0,0,0,2,289.97
21,13,98,0,0,1,0,302.77
21,14,98,0,0,0,0,315.43
21,15,97,0,1,0,0,328.2
21,16,97,0,0,0,0,340.89
21,17,96,1,0,0,0,353.49
21,18,96,0,0,0,0,365.99
21,19,95,0,1,0,0,378.47
21,20,94,0,1,0,1,391.16
21,21,93,1,1,0,0,403.73
21,22,91,2,0,0,0,416.19
21,23,90,0,1,0,0,429.58
21,24,88,1,0,0,2,441.77
21,25,87,0,0,0,1,453.61
21,26,86,0,1,0,1,465.25
21,27,85,0,1,0,1,477.04
21,28,84,0,1,0,1,488.71
21,29,84,0,0,0,0,500.72
21,30,83,1,0,0,1,512.22
21,31,83,0,0,0,0,523.69
21,32,82,0,0,0,1,535.15
21,33,81,1,0,0,0,546.7
21,34,81,0,0,0,0,557.96
21,35,80,0,0,0,1,569.13
21,36,80,0,0,0,0,580.75
21,37,80,0,0,0,0,591.9
21,38,80,0,0,0,0,603.14
21,39,80,0,0,0,0,614.31
21,40,80,0,0,0,0,625.5
21,41,80,0,0,0,0,636.71
21,42,80,0,0,0,0,648.01
21,43,80,0,0,0,0,659.28
21,44,80,0,0,0,0,670.48
21,45,80,0,0,0,0,681.76
21,46,80,0,0,0,0,692.92
21,47,79,0,0,0,1,704.14
21,48,79,0,0,0,0,715.25
21,49,79,0,0,0,0,726.64
21,50,79,0,0,0,0,737.89
21,51,79,0,0,0,0,749.06
21,52,79,0,0,0,0,760.62
21,53,79,0,0,0,0,771.84
21,54,79,0,0,0,0,782.88
21,55,79,0,0,0,0,794.01
21,56,79,0,0,0,0,805.07
21,57,79,0,0,0,0,816.15
21,58,79,0,0,0,0,827.3
21,59,79,0,0,0,0,838.32
21,60,79,0,0,0,0,849.81
21,61,79,0,0,0,0,860.84
21,62,79,0,0,0,0,871.83
21,63,79,0,0,0,0,883.01
21,64,79,0,0,0,0,894.17
21,65,79,0,0,0,0,905.31
21,66,79,0,0,0,0,916.38
21,67,79,0,0,0,0,927.61
21,68,79,0,0,0,0,939.1
21,69,79,0,0,0,0,950.13
21,70,79,0,0,0,0,961.32
21,71,79,0,0,0,0,972.48
21,72,79,0,0,0,0,983.62
21,73,79,0,0,0,0,994.69
21,74,79,0,0,0,0,1005.88
21,75,79,0,0,0,0,1017.03
21,76,79,0,0,0,0,1028.33
21,77,79,0,0,0,0,1039.49
22,0,1290,0,0,0,0,0
22,1,165,1105,1075,1125,1101,111.09
22,2,157,8,4,4,5,129.22
22,3,149,0,1,5,8,146.69
22,4,144,5,4,1,3,163.63
22,5,141,3,3,3,3,180.07
22,6,135,2,6,1,6,196.23
22,7,129,6,0,1,2,211.91
22,8,128,0,0,1,0,227.04
22,9,125,0,1,1,3,242.17
22,10,118,7,0,1,0,257.0
22,11,110,1,0,3,8,271.59
22,12,106,1,0,4,1,285.59
22,13,103,1,0,2,3,299.07
22,14,101,0,0,2,1,312.23
22,15,100,0,1,1,0,325.29
22,16,100,0,0,0,0,338.26
22,17,100,0,0,0,0,351.11
22,18,99,1,0,1,0,364.01
22,19,98,0,0,1,0,376.63
22,20,96,0,0,1,2,389.37
22,21,95,0,1,0,0,401.93
22,22,94,0,0,0,1,414.43
22,23,94,0,0,0,0,426.82
22,24,93,0,0,0,1,439.46
22,25,92,0,0,1,0,451.79
22,26,91,0,1,0,0,464.03
22,27,91,0,0,0,0,476.12
22,28,91,0,0,0,0,488.16
22,29,91,0,0,0,0,500.15
22,30,91,0,0,0,0,512.29
22,31,90,0,1,0,0,524.44
22,32,88,2,1,0,1,536.46
22,33,88,0,0,0,0,548.29
22,34,87,0,0,0,1,560.07
22,35,86,0,1,0,0,571.88
22,36,85,0,1,0,0,583.69
22,37,84,0,1,1,0,595.39
22,38,84,0,0,0,0,606.8
